date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:07:29	1702214/1702214	---M--	200	added ('OK')	image/png	etag:%22b6e902b2ebea13cf9d603add53356f30%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/61ead29caae1ad16fcb1833d_The%20Pill%20-%20Header.png	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/61ead29caae1ad16fcb1833d_The%20Pill%20-%20Header.png	(from https://www.giuligartner.com/stills/the-pill)
18:07:29	628317/628317	---M--	200	added ('OK')	image/jpeg	etag:%22c866b24e372fd2c176c47ebb055c9408%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/61ead36f319aa920df9a997c_The%20Pill%20-%201.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/61ead36f319aa920df9a997c_The%20Pill%20-%201.jpg	(from https://www.giuligartner.com/stills/the-pill)
18:07:30	358824/358824	---M--	200	added ('OK')	image/jpeg	etag:%22f6dccabb40203638b424fce815f9be2f%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/61ead3776e062fea66683b25_The%20Pill%20-%202.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/61ead3776e062fea66683b25_The%20Pill%20-%202.jpg	(from https://www.giuligartner.com/stills/the-pill)
18:07:30	630673/630673	---M--	200	added ('OK')	image/jpeg	etag:%222a1e7270a587ad9b83291f3ed7649db0%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/61ead38636ad747d4114007a_The%20Pill%20-%203.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/61ead38636ad747d4114007a_The%20Pill%20-%203.jpg	(from https://www.giuligartner.com/stills/the-pill)
18:07:31	847671/847671	---M--	200	added ('OK')	image/jpeg	etag:%22a9c6516ca60b1ddbf49e74d6dba7cacd%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/61ead390f0f4315b61b3d21c_The%20Pill%20-%206.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/61ead390f0f4315b61b3d21c_The%20Pill%20-%206.jpg	(from https://www.giuligartner.com/stills/the-pill)
18:07:31	369794/369794	---M--	200	added ('OK')	image/jpeg	etag:%226b4140da6c4b2a646fc71c143a663fbb%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/61ead396819c03740748af87_The%20Pill%20-%204.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/61ead396819c03740748af87_The%20Pill%20-%204.jpg	(from https://www.giuligartner.com/stills/the-pill)
18:07:32	800569/800569	---M--	200	added ('OK')	image/jpeg	etag:%222183028690391277e3f477a376c072cd%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/61ead39dabb868f330a717b7_The%20Pill%20-%205.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/61ead39dabb868f330a717b7_The%20Pill%20-%205.jpg	(from https://www.giuligartner.com/stills/the-pill)
18:07:32	660842/660842	---M--	200	added ('OK')	image/jpeg	etag:%225f104d30b56a3254e757cc1ff8a39cf6%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/61ead3a611f376ceb0bcc4db_The%20Pill%20-%208.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/61ead3a611f376ceb0bcc4db_The%20Pill%20-%208.jpg	(from https://www.giuligartner.com/stills/the-pill)
18:07:32	805862/805862	---M--	200	added ('OK')	image/jpeg	etag:%2219f8b826b2be54cd689745e1c1d5d4b7%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/61ead3a8330d2fe0221d36bc_The%20Pill%20-%207.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/61ead3a8330d2fe0221d36bc_The%20Pill%20-%207.jpg	(from https://www.giuligartner.com/stills/the-pill)
18:07:33	777321/777321	---M--	200	added ('OK')	image/png	etag:%227b001d7275ea6a3abeefe0530becb9a9%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/61ead068fcab4ded7d5f0a02_TIJN%20Eyewear%20-%20Header.png	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/61ead068fcab4ded7d5f0a02_TIJN%20Eyewear%20-%20Header.png	(from https://www.giuligartner.com/stills/tijn-eyewear)
18:07:33	204926/204926	---M--	200	added ('OK')	image/jpeg	etag:%226cc892116baadd445c47a2e5af2a30e4%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/61ead115e7a2377a90992f5c_TIJN%20Eyewear%20-%202.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/61ead115e7a2377a90992f5c_TIJN%20Eyewear%20-%202.jpg	(from https://www.giuligartner.com/stills/tijn-eyewear)
18:07:34	1357145/1357145	---M--	200	added ('OK')	image/jpeg	etag:%22701060b8135ab4ef7fff36f439a9214f%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/61ead124aae1ad007bb17d8f_TIJN%20Eyewear%20-%201.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/61ead124aae1ad007bb17d8f_TIJN%20Eyewear%20-%201.jpg	(from https://www.giuligartner.com/stills/tijn-eyewear)
18:07:34	873549/873549	---M--	200	added ('OK')	image/jpeg	etag:%22e4cbaf1a31eb79046e4349ad5b71576e%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/61ead12d8a1644e1902240e2_TIJN%20Eyewear%20-%203.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/61ead12d8a1644e1902240e2_TIJN%20Eyewear%20-%203.jpg	(from https://www.giuligartner.com/stills/tijn-eyewear)
18:07:34	559994/559994	---M--	200	added ('OK')	image/jpeg	etag:%220f588aceaeaf814eb588436e4a66239c%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/61ead13910f51ca72f4bf3cc_TIJN%20Eyewear%20-%204.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/61ead13910f51ca72f4bf3cc_TIJN%20Eyewear%20-%204.jpg	(from https://www.giuligartner.com/stills/tijn-eyewear)
18:07:35	815631/815631	---M--	200	added ('OK')	image/jpeg	etag:%229cd3c5db1d20ade26b02818553d9ca7f%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/61ead14395140743120f6e0a_TIJN%20Eyewear%20-%207.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/61ead14395140743120f6e0a_TIJN%20Eyewear%20-%207.jpg	(from https://www.giuligartner.com/stills/tijn-eyewear)
18:07:35	513411/513411	---M--	200	added ('OK')	image/jpeg	etag:%22a7ec676cf8eadb809cce720dd97f4c29%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/61ead13682e9b61a0185a837_TIJN%20Eyewear%20-%206.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/61ead13682e9b61a0185a837_TIJN%20Eyewear%20-%206.jpg	(from https://www.giuligartner.com/stills/tijn-eyewear)
18:07:36	836815/836815	---M--	200	added ('OK')	image/jpeg	etag:%227676b05ff38d89cbbe795c143543453d%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/61ead14d8a1644ff482243a8_TIJN%20Eyewear%20-%208.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/61ead14d8a1644ff482243a8_TIJN%20Eyewear%20-%208.jpg	(from https://www.giuligartner.com/stills/tijn-eyewear)
18:07:36	192812/192812	---M--	200	added ('OK')	image/jpeg	etag:%229ad76f3a1d4d46fb11881844c309b668%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/61ead17a58dd200188878e58_TIJN%20Eyewear%20-%205.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/61ead17a58dd200188878e58_TIJN%20Eyewear%20-%205.jpg	(from https://www.giuligartner.com/stills/tijn-eyewear)
18:07:37	1121563/1121563	---M--	200	added ('OK')	image/png	etag:%22d67d557afa847929c3cd3d03d1c8b784%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/61eacccd951407f58b0f3f1f_Travel%20Alberta%20-%20Header.png	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/61eacccd951407f58b0f3f1f_Travel%20Alberta%20-%20Header.png	(from https://www.giuligartner.com/stills/travel-alberta)
18:07:37	172297/172297	---M--	200	added ('OK')	image/jpeg	etag:%227de8c48d33a484da7e34eee1b33874a7%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/61eacd9090c81c7ee3803dbb_Travel%20Alberta%20-%207.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/61eacd9090c81c7ee3803dbb_Travel%20Alberta%20-%207.jpg	(from https://www.giuligartner.com/stills/travel-alberta)
18:07:38	304057/304057	---M--	200	added ('OK')	image/jpeg	etag:%22b9d00ab85a01e479cf8fac35624a7ce3%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/61eacd702c86681df333c340_Travel%20Alberta%20-%204.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/61eacd702c86681df333c340_Travel%20Alberta%20-%204.jpg	(from https://www.giuligartner.com/stills/travel-alberta)
18:07:38	568872/568872	---M--	200	added ('OK')	image/jpeg	etag:%221b36642820238bc76f9ebb97ca530f77%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/61eacd44414d2c7731b3848d_Travel%20Alberta%20-%201.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/61eacd44414d2c7731b3848d_Travel%20Alberta%20-%201.jpg	(from https://www.giuligartner.com/stills/travel-alberta)
18:07:38	615112/615112	---M--	200	added ('OK')	image/jpeg	etag:%22a996e2e0c32e43f25c7200a3dec789a8%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/61eacd4ec4344e440949db76_Travel%20Alberta%20-%202.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/61eacd4ec4344e440949db76_Travel%20Alberta%20-%202.jpg	(from https://www.giuligartner.com/stills/travel-alberta)
18:07:38	1259402/1259402	---M--	200	added ('OK')	image/jpeg	etag:%22cc84b833c18a760bf03811a41311399d%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/61eacda80f0b4aac797cc3a6_Travel%20Alberta%20-%205.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/61eacda80f0b4aac797cc3a6_Travel%20Alberta%20-%205.jpg	(from https://www.giuligartner.com/stills/travel-alberta)
18:07:39	984007/984007	---M--	200	added ('OK')	image/jpeg	etag:%22871e1d8da8bc683c88db0261c2529f14%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/61eacdaf07ec68824f31da71_Travel%20Alberta%20-%206.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/61eacdaf07ec68824f31da71_Travel%20Alberta%20-%206.jpg	(from https://www.giuligartner.com/stills/travel-alberta)
18:07:39	48933/48933	---M--	200	added ('OK')	image/jpeg	etag:%22123345c5459468acbb1a43a3dff410a6%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/6360153e663cb04f304fba38_underskin-frame-1.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/6360153e663cb04f304fba38_underskin-frame-1.jpg	(from https://www.giuligartner.com/motion/underskin)
18:07:39	543292/543292	---M--	200	added ('OK')	image/jpeg	etag:%22953627d3c577a582cf352d5804acee06%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/61eacdda06066a237bbe2d37_Travel%20Alberta%20-%208.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/61eacdda06066a237bbe2d37_Travel%20Alberta%20-%208.jpg	(from https://www.giuligartner.com/stills/travel-alberta)
18:07:39	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2004%20Mar%202023%2018:07:40%20GMT	https://www.giuligartner.com/motion/nuances-of-noise	D:/ferrenzo2%20-%20Copy/ferrenzotest2/www.giuligartner.com/motion/nuances-of-noise	(from https://www.giuligartner.com/motion)
18:07:40	41627/41627	---M--	200	added ('OK')	image/jpeg	etag:%22e8fe4c81ad555e376878c75410bd48bd%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/6360153e863cd524e1869c12_underskin-frame-2.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/6360153e863cd524e1869c12_underskin-frame-2.jpg	(from https://www.giuligartner.com/motion/underskin)
18:07:40	73447/73447	---M--	200	added ('OK')	image/jpeg	etag:%22d7f70e88e3a4121a8c40379d31761ffd%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/6360153e4c25ce990cca15c2_underskin-frame-3.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/6360153e4c25ce990cca15c2_underskin-frame-3.jpg	(from https://www.giuligartner.com/motion/underskin)
18:07:41	82654/82654	---M--	200	added ('OK')	image/jpeg	etag:%22232d850470330fece149e0b426f91223%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/6360153effc53e0d90cce25b_underskin-frame-4.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/6360153effc53e0d90cce25b_underskin-frame-4.jpg	(from https://www.giuligartner.com/motion/underskin)
18:07:41	73417/73417	---M--	200	added ('OK')	image/jpeg	etag:%22ef6c9bda5b7d598bf829f2c1e5e5cecf%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/636015443379a7b05c0fd62c_underskin-frame-5.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/636015443379a7b05c0fd62c_underskin-frame-5.jpg	(from https://www.giuligartner.com/motion/underskin)
18:07:41	90977/90977	---M--	200	added ('OK')	image/jpeg	etag:%225971a13e96605061a33d91df30b3c0b7%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/636015440ebdd13230cb10d1_underskin-frame-6.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/636015440ebdd13230cb10d1_underskin-frame-6.jpg	(from https://www.giuligartner.com/motion/underskin)
18:07:42	31425/31425	---M--	200	added ('OK')	image/jpeg	etag:%223b5bbde62cfb65c7f3ecc628aabd2a85%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/6360154403d20171ce076aa9_underskin-frame-7.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/6360154403d20171ce076aa9_underskin-frame-7.jpg	(from https://www.giuligartner.com/motion/underskin)
18:07:42	50176/50176	---M--	200	added ('OK')	image/jpeg	etag:%22391dfe26a471d05ee42aeeb2ce74d910%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/6360154403d201cb9d076aaa_underskin-frame-8.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/6360154403d201cb9d076aaa_underskin-frame-8.jpg	(from https://www.giuligartner.com/motion/underskin)
18:07:43	105383/105383	---M--	200	added ('OK')	image/jpeg	etag:%229c25639c49e16efde73fbc3dbc247f7c%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/636ab51f1b3a3c51888b704d_underskin-bts-1.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/636ab51f1b3a3c51888b704d_underskin-bts-1.jpg	(from https://www.giuligartner.com/motion/underskin)
18:07:43	208206/208206	---M--	200	added ('OK')	image/jpeg	etag:%22e31283fcb004c2ea2f41b3c1409762ad%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/636ab51f4bdb1178044724ed_underskin-bts-2.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/636ab51f4bdb1178044724ed_underskin-bts-2.jpg	(from https://www.giuligartner.com/motion/underskin)
18:07:44	212565/212565	---M--	200	added ('OK')	image/jpeg	etag:%2235665405d4fd31b813937cd3e18e486f%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/636ab51f2afef87aed7ad688_underskin-bts-3.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/636ab51f2afef87aed7ad688_underskin-bts-3.jpg	(from https://www.giuligartner.com/motion/underskin)
18:07:44	233711/233711	---M--	200	added ('OK')	image/jpeg	etag:%22f5daff5f9f7e26ae4ca6bd46e792b58d%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/636ab51f66ad31d226665008_underskin-bts-4.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/636ab51f66ad31d226665008_underskin-bts-4.jpg	(from https://www.giuligartner.com/motion/underskin)
18:07:44	285216/285216	---M--	200	added ('OK')	image/jpeg	etag:%227691af1f96fa254a799a7466538d9efe%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/636ab51fe8103d80ddfcc197_underskin-bts-5.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/636ab51fe8103d80ddfcc197_underskin-bts-5.jpg	(from https://www.giuligartner.com/motion/underskin)
18:07:45	178990/178990	---M--	200	added ('OK')	image/jpeg	etag:%229d767aa98377e09844fa6da74413fff9%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/636ab51f8c6670e57501ed9f_underskin-bts-6.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/636ab51f8c6670e57501ed9f_underskin-bts-6.jpg	(from https://www.giuligartner.com/motion/underskin)
18:07:45	364107/364107	---M--	200	added ('OK')	image/jpeg	etag:%22e55d3ce694234767d0381bacc833f314%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/636ab51f8c6670b0a101eda0_underskin-bts-7.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/636ab51f8c6670b0a101eda0_underskin-bts-7.jpg	(from https://www.giuligartner.com/motion/underskin)
18:07:46	355725/355725	---M--	200	added ('OK')	image/jpeg	etag:%22de5a9bdd39fee12ed3ed880129b50297%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/636ab51f3d7b970f292f9c16_underskin-bts-8.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/636ab51f3d7b970f292f9c16_underskin-bts-8.jpg	(from https://www.giuligartner.com/motion/underskin)
18:07:46	45359/45359	---M--	200	added ('OK')	image/jpeg	etag:%22687d1c21db76408c8bd81d71da573306%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/61eeb03ce27eea2ae7b232ca_Yellow%20Jacket%20-%20Frame%20-%201.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/61eeb03ce27eea2ae7b232ca_Yellow%20Jacket%20-%20Frame%20-%201.jpg	(from https://www.giuligartner.com/motion/the-girl-with-the-yellow-jacket)
18:07:46	81614/81614	---M--	200	added ('OK')	image/jpeg	etag:%2296ff97e344bf95e2e9be280b63fc2a26%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/61eeb040c50874236ecd7fab_Yellow%20Jacket%20-%20Frame%20-%202.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/61eeb040c50874236ecd7fab_Yellow%20Jacket%20-%20Frame%20-%202.jpg	(from https://www.giuligartner.com/motion/the-girl-with-the-yellow-jacket)
18:07:47	25996/25996	---M--	200	added ('OK')	image/jpeg	etag:%223ef369f6166c951b2949ef4d48878273%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/61eeb0421b74756f817874d5_Yellow%20Jacket%20-%20Frame%20-%203.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/61eeb0421b74756f817874d5_Yellow%20Jacket%20-%20Frame%20-%203.jpg	(from https://www.giuligartner.com/motion/the-girl-with-the-yellow-jacket)
18:07:47	57542/57542	---M--	200	added ('OK')	image/jpeg	etag:%220dbf79820414fe4df8686b4fef1a49c5%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/61eeb04786a3de636e8abfe7_Yellow%20Jacket%20-%20Frame%20-%204.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/61eeb04786a3de636e8abfe7_Yellow%20Jacket%20-%20Frame%20-%204.jpg	(from https://www.giuligartner.com/motion/the-girl-with-the-yellow-jacket)
18:07:48	35525/35525	---M--	200	added ('OK')	image/jpeg	etag:%22178c02dfc791c45ba405e4dc45f6fea2%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/61eeb04a8b23d8371088365a_Yellow%20Jacket%20-%20Frame%20-%205.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/61eeb04a8b23d8371088365a_Yellow%20Jacket%20-%20Frame%20-%205.jpg	(from https://www.giuligartner.com/motion/the-girl-with-the-yellow-jacket)
18:07:48	39771/39771	---M--	200	added ('OK')	image/jpeg	etag:%2299b6488b4e593bd4b4c188a5378ce848%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/61eeb04d3b330e0b4c6c5710_Yellow%20Jacket%20-%20Frame%20-%206.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/61eeb04d3b330e0b4c6c5710_Yellow%20Jacket%20-%20Frame%20-%206.jpg	(from https://www.giuligartner.com/motion/the-girl-with-the-yellow-jacket)
18:07:48	38754/38754	---M--	200	added ('OK')	image/jpeg	etag:%2214ec1c3e199f730992a9a82934772bbf%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/61eeb05045f7a0b41da4bd3e_Yellow%20Jacket%20-%20Frame%20-%207.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/61eeb05045f7a0b41da4bd3e_Yellow%20Jacket%20-%20Frame%20-%207.jpg	(from https://www.giuligartner.com/motion/the-girl-with-the-yellow-jacket)
18:07:49	149930/149930	---M--	200	added ('OK')	image/jpeg	etag:%22e5fb90101cb09f48dec3d07cb267e63d%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/61eeb052e8e287aa8eb91dc9_Yellow%20Jacket%20-%20Frame%20-%208.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/61eeb052e8e287aa8eb91dc9_Yellow%20Jacket%20-%20Frame%20-%208.jpg	(from https://www.giuligartner.com/motion/the-girl-with-the-yellow-jacket)
18:07:49	93046/93046	---M--	200	added ('OK')	image/jpeg	etag:%226681f029e918e77a8b8ed2d30c457e6f%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/636ab52c45fbf13af061f4fe_yellow-jacket-bts-1.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/636ab52c45fbf13af061f4fe_yellow-jacket-bts-1.jpg	(from https://www.giuligartner.com/motion/the-girl-with-the-yellow-jacket)
18:07:50	126008/126008	---M--	200	added ('OK')	image/jpeg	etag:%22b68b1f318b4e0341342f0abbf7ad4bd7%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/636ab52c3d7b97ccba2f9c4a_yellow-jacket-bts-2.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/636ab52c3d7b97ccba2f9c4a_yellow-jacket-bts-2.jpg	(from https://www.giuligartner.com/motion/the-girl-with-the-yellow-jacket)
18:07:50	228534/228534	---M--	200	added ('OK')	image/jpeg	etag:%22fa38f3d5aa6ee940ab0e3a25b2370e89%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/636ab52c91e9587a258ab162_yellow-jacket-bts-3.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/636ab52c91e9587a258ab162_yellow-jacket-bts-3.jpg	(from https://www.giuligartner.com/motion/the-girl-with-the-yellow-jacket)
18:07:51	75209/75209	---M--	200	added ('OK')	image/jpeg	etag:%223d7d981baca9843236f398b683928f23%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/636ab52ccf49e76936d0ea34_yellow-jacket-bts-4.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/636ab52ccf49e76936d0ea34_yellow-jacket-bts-4.jpg	(from https://www.giuligartner.com/motion/the-girl-with-the-yellow-jacket)
18:07:51	274463/274463	---M--	200	added ('OK')	image/jpeg	etag:%226f081f0258795bb98cc052a09f5116c5%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/636ab52ccf49e7c3ffd0ea3b_yellow-jacket-bts-5.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/636ab52ccf49e7c3ffd0ea3b_yellow-jacket-bts-5.jpg	(from https://www.giuligartner.com/motion/the-girl-with-the-yellow-jacket)
18:07:51	98301/98301	---M--	200	added ('OK')	image/jpeg	etag:%2244a7e358ba68c5c4abe8c2cb7e64b0b1%22	https://uploads-ssl.webflow.com/60eeb025115a75902b86a796/636ab52c66ad311644665181_yellow-jacket-bts-7.jpg	D:/ferrenzo2%20-%20Copy/ferrenzotest2/uploads-ssl.webflow.com/60eeb025115a75902b86a796/636ab52c66ad311644665181_yellow-jacket-bts-7.jpg	(from https://www.giuligartner.com/motion/the-girl-with-the-yellow-jacket)
